,NOME,CPF,IDADE,VALOR_EMPRESTIMO,DATA_EMPRESTIMO,FAIXA_ETARIA,PRAZO_MESES,TAXAS_IDADE,DATA,TAXA_MENSAL_CDI,PRIMEIRA_PARCELA_EMPRESTIMO,AMORTIZACAO
149790,Gabriel Cristina Albernaz,300.820.720-00,82,195632.0,2024-06-06,81-85,84,0.838,2024-06-06,0.87,4402.86,1061.47
126820,Daniel Pereira Souza,442.313.555-84,47,183650.0,2024-06-05,46-50,36,0.033,2024-06-05,0.87,5998.21,4339.85
7178,Gabriel Sant' Anna Silva,936.011.267-45,98,239984.0,2024-06-03,91+,84,2.79,2024-06-03,0.87,9234.3,450.89
179218,Telma Prenda Prenda,896.029.529-97,48,274319.0,2024-06-06,46-50,36,0.033,2024-06-06,0.87,8959.56,6482.46
1911,Ana Santos Pereira,060.035.698-16,84,182081.0,2024-06-03,81-85,120,0.838,2024-06-03,0.87,3578.9,468.96
157388,Samuel Pereira Ferreira,607.914.903-60,95,96469.0,2024-06-06,91+,120,2.79,2024-06-06,0.87,3578.67,47.9
18436,Telma Matos Pereira,851.304.836-42,28,109085.0,2024-06-03,26-30,84,0.0091,2024-06-03,0.87,1842.05,883.08
152477,Gabriel Oliveira Maia,444.416.868-46,85,163391.0,2024-06-06,81-85,60,0.838,2024-06-06,0.87,4374.08,1583.36
178888,Rosimeri Cunha Ferreira,616.112.302-92,47,294893.0,2024-06-06,46-50,60,0.033,2024-06-06,0.87,6387.6,3724.72
8752,Telma Costa Sande,294.178.281-85,73,75479.0,2024-06-03,71-75,96,0.33,2024-06-03,0.87,1328.42,422.67
65456,Pedro Sande Cunha,842.993.766-84,24,162202.0,2024-06-04,21-25,72,0.0073,2024-06-04,0.87,3048.26,1625.26
132783,Irani Cunha Rodrigues,260.023.493-40,88,26155.0,2024-06-05,86-90,96,1.27,2024-06-05,0.87,644.08,84.36
134783,Maria Maia Matos,193.622.133-03,90,166867.0,2024-06-05,86-90,48,1.27,2024-06-05,0.87,5596.31,2025.36
131154,Noemi Silva Matos,067.634.129-24,35,53749.0,2024-06-05,31-35,84,0.0095,2024-06-05,0.87,907.76,435.04
87688,Gloria Oliveira Ferreira,956.261.175-20,67,180209.0,2024-06-04,66-70,96,0.18,2024-06-04,0.87,2988.64,1096.45
191935,Pedro Costa Prenda,133.473.082-20,57,84260.0,2024-06-06,56-60,36,0.071,2024-06-06,0.87,2770.23,1977.34
51912,Gloria Cristina Cunha,805.603.884-11,83,241074.0,2024-06-04,81-85,96,0.838,2024-06-04,0.87,5126.09,1008.55
100297,Carlos Rodrigues Oliveira,665.148.988-74,84,146310.0,2024-06-05,81-85,120,0.838,2024-06-05,0.87,2875.81,376.84
183217,Augusto Sant' Anna Costa,504.964.065-23,88,122651.0,2024-06-06,86-90,96,1.27,2024-06-06,0.87,3020.33,395.6
160849,José Matos Souza,773.264.331-35,74,26575.0,2024-06-06,71-75,120,0.33,2024-06-06,0.87,419.04,100.14
187734,Samuel Costa Oliveira,180.583.338-32,68,150724.0,2024-06-06,66-70,72,0.18,2024-06-06,0.87,2993.92,1411.32
194566,Telma Prenda Santos,570.192.715-61,56,149813.0,2024-06-06,56-60,36,0.071,2024-06-06,0.87,4925.43,3515.69
23608,Rosimeri Albernaz Sande,219.234.445-73,55,171637.0,2024-06-03,51-55,72,0.05,2024-06-03,0.87,3270.47,1691.41
195871,Irani Santos Prenda,836.955.528-40,20,128400.0,2024-06-06,15-20,72,0.0065,2024-06-06,0.87,2412.39,1286.96
108664,Charles Cristina Albernaz,921.360.250-23,72,217261.0,2024-06-05,71-75,60,0.33,2024-06-05,0.87,5100.45,2493.32
150318,Gabriel Silva Santos,310.321.721-85,84,77019.0,2024-06-06,81-85,36,0.838,2024-06-06,0.87,2881.8,1566.32
112549,Alexandre Ferreira Pereira,394.862.809-24,62,198424.0,2024-06-05,61-65,60,0.111,2024-06-05,0.87,4391.0,2444.46
57294,Igor Prenda Cristina,919.904.401-34,99,48824.0,2024-06-04,91+,84,2.79,2024-06-04,0.87,1878.69,91.73
173994,Leticia Oliveira Maia,251.492.414-66,45,76242.0,2024-06-06,41-45,108,0.0195,2024-06-06,0.87,1101.41,423.24
91765,Augusto Oliveira Oliveira,898.938.391-90,56,145793.0,2024-06-04,56-60,48,0.071,2024-06-04,0.87,3788.8,2416.89
113471,Gabriel Maia Prenda,140.289.635-24,61,200809.0,2024-06-05,61-65,72,0.111,2024-06-05,0.87,3902.09,1932.15
11767,Pedro Rodrigues Prenda,760.998.608-94,63,88510.0,2024-06-03,61-65,36,0.111,2024-06-03,0.87,2930.17,2061.89
120001,Daniel Oliveira Rodrigues,947.016.497-08,30,46487.0,2024-06-05,26-30,120,0.0091,2024-06-05,0.87,628.55,219.88
54271,João Ferreira Cristina,442.546.367-68,97,46682.0,2024-06-04,91+,120,2.79,2024-06-04,0.87,1731.74,23.18
43319,Marcelo Santos Sande,940.689.126-37,56,25550.0,2024-06-03,56-60,120,0.071,2024-06-03,0.87,356.19,115.76
78042,Marcelo Sant' Anna Ferreira,570.338.314-55,49,267204.0,2024-06-04,46-50,120,0.033,2024-06-04,0.87,3655.97,1243.12
104843,Irani Ferreira Sande,863.539.796-73,98,201503.0,2024-06-05,91+,84,2.79,2024-06-05,0.87,7753.59,378.58
135687,Ana Rodrigues Costa,657.730.745-83,68,184468.0,2024-06-05,66-70,84,0.18,2024-06-05,0.87,3315.85,1378.94
126278,Gloria Rodrigues Cunha,696.701.570-21,45,20994.0,2024-06-05,41-45,48,0.0195,2024-06-05,0.87,539.28,352.54
38464,Noemi Albernaz Prenda,421.680.998-71,66,207147.0,2024-06-03,66-70,36,0.18,2024-06-03,0.87,6939.76,4764.72
47782,José Costa Maia,522.998.834-79,76,98801.0,2024-06-03,76-80,60,0.51,2024-06-03,0.87,2432.15,1068.7
97958,Irani Santos Souza,634.350.256-46,80,90841.0,2024-06-04,76-80,120,0.51,2024-06-04,0.87,1553.56,299.95
132572,Gabriel Cunha Cunha,284.054.517-90,90,194521.0,2024-06-05,86-90,120,1.27,2024-06-05,0.87,4518.81,356.06
44146,Fatima Ferreira Rodrigues,621.093.574-52,58,133605.0,2024-06-03,56-60,84,0.071,2024-06-03,0.87,2308.21,1050.99
87419,Alexandre Sant' Anna Oliveira,006.474.638-06,70,32366.0,2024-06-04,66-70,72,0.18,2024-06-04,0.87,642.91,303.07
95456,Marcelo Matos Sande,303.159.104-61,20,88885.0,2024-06-04,15-20,108,0.0065,2024-06-04,0.87,1276.45,497.37
199576,Augusto Cunha Rodrigues,011.965.584-50,80,216937.0,2024-06-06,76-80,120,0.51,2024-06-06,0.87,3710.05,716.32
128332,Marcelo Matos Santos,206.189.147-06,46,99952.0,2024-06-05,46-50,72,0.033,2024-06-05,0.87,1894.11,991.54
152677,Carlos Souza Santos,445.004.460-60,93,83516.0,2024-06-06,91+,60,2.79,2024-06-06,0.87,3456.61,399.92
148299,Noemi Oliveira Sant' Anna,508.196.870-65,76,286830.0,2024-06-05,76-80,120,0.51,2024-06-05,0.87,4905.35,947.1
186581,Samuel Ferreira Sande,742.897.485-20,67,245101.0,2024-06-06,66-70,60,0.18,2024-06-06,0.87,5526.74,2953.18
159980,Telma Rodrigues Souza,690.626.423-06,71,60395.0,2024-06-06,71-75,120,0.33,2024-06-06,0.87,952.31,227.57
76858,Rosimeri Sant' Anna Sande,547.833.356-56,48,83581.0,2024-06-04,46-50,48,0.033,2024-06-04,0.87,2153.54,1398.8
125177,João Oliveira Souza,630.680.547-88,43,101801.0,2024-06-05,41-45,72,0.0195,2024-06-05,0.87,1920.73,1015.21
124004,Rosimeri Silva Cristina,115.298.939-17,43,246283.0,2024-06-05,41-45,60,0.0195,2024-06-05,0.87,5314.84,3124.15
149636,Maria Albernaz Cristina,919.485.643-51,84,261602.0,2024-06-06,81-85,36,0.838,2024-06-06,0.87,9788.31,5320.15
3543,João Sande Albernaz,881.482.412-60,99,132248.0,2024-06-03,91+,120,2.79,2024-06-03,0.87,4905.95,65.67
128621,Samuel Ferreira Ferreira,620.245.767-88,48,233571.0,2024-06-05,46-50,60,0.033,2024-06-05,0.87,5059.32,2950.17
6207,Priscila Cunha Souza,333.027.506-50,95,69132.0,2024-06-03,91+,36,2.79,2024-06-03,0.87,3485.91,955.68
121962,Alexandre Ferreira Cristina,107.049.108-02,53,205287.0,2024-06-05,51-55,48,0.05,2024-06-05,0.87,5309.74,3421.1
58039,Igor Matos Souza,993.495.410-92,96,267148.0,2024-06-04,91+,36,2.79,2024-06-04,0.87,13470.67,3693.05
2576,José Rodrigues Rodrigues,987.147.398-28,85,39526.0,2024-06-03,81-85,108,0.838,2024-06-03,0.87,804.24,129.14
194932,Carlos Souza Silva,319.051.688-02,20,270175.0,2024-06-06,15-20,36,0.0065,2024-06-06,0.87,8783.64,6415.56
63639,Pedro Prenda Rodrigues,416.352.991-87,65,97777.0,2024-06-04,61-65,120,0.111,2024-06-04,0.87,1389.96,430.77
21072,Carlos Souza Costa,551.779.190-56,52,280256.0,2024-06-03,51-55,120,0.05,2024-06-03,0.87,3866.88,1288.52
39929,João Ferreira Oliveira,140.482.223-25,36,265460.0,2024-06-03,36-40,72,0.0112,2024-06-03,0.87,4995.11,2655.88
143758,Telma Oliveira Pereira,125.060.867-81,60,163803.0,2024-06-05,56-60,108,0.071,2024-06-05,0.87,2422.28,880.89
190461,Ana Santos Pereira,203.133.679-73,36,275079.0,2024-06-06,36-40,120,0.0112,2024-06-06,0.87,3723.25,1299.25
198900,Gabriel Albernaz Souza,641.431.039-58,77,91014.0,2024-06-06,76-80,72,0.51,2024-06-06,0.87,2002.43,746.44
182341,Priscila Souza Pereira,512.731.494-08,35,120744.0,2024-06-06,31-35,84,0.0095,2024-06-06,0.87,2039.23,977.29
190353,Gloria Sant' Anna Maia,223.563.977-10,36,56970.0,2024-06-06,36-40,96,0.0112,2024-06-06,0.87,881.88,379.86
133879,José Sande Albernaz,162.748.174-50,90,75840.0,2024-06-05,86-90,36,1.27,2024-06-05,0.87,3042.73,1419.75
79375,Fatima Silva Rodrigues,179.759.254-89,46,277503.0,2024-06-04,46-50,72,0.033,2024-06-04,0.87,5258.73,2752.88
60025,Gabriel Cristina Ferreira,365.595.127-20,75,109531.0,2024-06-04,71-75,120,0.33,2024-06-04,0.87,1727.09,412.72
86407,João Ferreira Cunha,321.866.160-92,67,172926.0,2024-06-04,66-70,60,0.18,2024-06-04,0.87,3899.28,2083.56
107360,Charles Cristina Pereira,224.996.350-96,96,69949.0,2024-06-05,91+,36,2.79,2024-06-05,0.87,3527.11,966.98
191116,Augusto Albernaz Ferreira,027.419.715-44,40,284048.0,2024-06-06,36-40,120,0.0112,2024-06-06,0.87,3844.64,1341.61
23295,Telma Cunha Santos,598.271.958-75,52,93136.0,2024-06-03,51-55,120,0.05,2024-06-03,0.87,1285.06,428.21
38484,Gloria Silva Rodrigues,535.246.994-80,68,265043.0,2024-06-03,66-70,120,0.18,2024-06-03,0.87,3895.09,1112.14
4519,Telma Cunha Oliveira,514.152.531-70,99,56564.0,2024-06-03,91+,120,2.79,2024-06-03,0.87,2098.33,28.09
187305,Marcelo Maia Prenda,967.306.672-81,66,30667.0,2024-06-06,66-70,72,0.18,2024-06-06,0.87,609.16,287.16
72125,Pedro Souza Souza,466.286.795-94,52,215956.0,2024-06-04,51-55,120,0.05,2024-06-04,0.87,2979.69,992.89
6602,Gabriel Sande Sande,073.103.950-50,96,203183.0,2024-06-03,91+,108,2.79,2024-06-03,0.87,7592.96,156.46
188683,Samuel Albernaz Prenda,488.122.696-72,67,103000.0,2024-06-06,66-70,48,0.18,2024-06-06,0.87,2742.83,1661.33
140608,João Silva Souza,309.703.675-03,36,240939.0,2024-06-05,36-40,72,0.0112,2024-06-05,0.87,4533.7,2410.55
1099,João Souza Rodrigues,876.838.531-51,85,175401.0,2024-06-03,81-85,36,0.838,2024-06-03,0.87,6562.94,3567.09
195364,Carlos Oliveira Maia,665.694.241-57,18,190357.0,2024-06-06,15-20,108,0.0065,2024-06-06,0.87,2733.66,1065.18
186114,Rosimeri Sande Oliveira,128.511.988-66,66,176487.0,2024-06-06,66-70,120,0.18,2024-06-06,0.87,2593.67,740.56
59560,Ana Oliveira Maia,725.827.127-95,72,148345.0,2024-06-04,71-75,36,0.33,2024-06-04,0.87,5098.95,3318.81
197612,Carlos Matos Rodrigues,253.749.236-68,77,143629.0,2024-06-06,76-80,96,0.51,2024-06-06,0.87,2708.7921304077936,726.7
110908,Carlos Albernaz Cristina,481.761.678-43,71,287762.0,2024-06-05,71-75,96,0.33,2024-06-05,0.87,5064.59,1611.45
82586,Noemi Ferreira Prenda,885.220.507-16,89,219013.0,2024-06-04,86-90,60,1.27,2024-06-04,0.87,6515.93,1829.05
22877,João Sande Cunha,210.885.496-75,53,233242.0,2024-06-03,51-55,84,0.05,2024-06-03,0.87,3998.58,1852.75
73598,Pedro Cunha Maia,920.373.879-70,45,256746.0,2024-06-04,41-45,60,0.0195,2024-06-04,0.87,5540.63,3256.87
17211,Gloria Costa Pereira,555.690.692-08,25,41262.0,2024-06-03,21-25,72,0.0073,2024-06-03,0.87,775.44,413.45
114291,Samuel Silva Albernaz,664.712.827-10,24,59094.0,2024-06-05,21-25,72,0.0073,2024-06-05,0.87,1110.55,592.12
186689,Ana Pereira Matos,033.128.742-03,66,200983.0,2024-06-06,66-70,96,0.18,2024-06-06,0.87,3333.16,1222.84
167539,Gloria Souza Albernaz,189.307.995-31,29,134761.0,2024-06-06,26-30,108,0.0091,2024-06-06,0.87,1937.57,752.89
80923,Gabriel Pereira Pereira,238.393.264-78,33,39530.0,2024-06-04,31-35,120,0.0095,2024-06-04,0.87,534.59,186.92
56012,Noemi Cunha Cunha,406.500.890-57,94,87138.0,2024-06-04,91+,84,2.79,2024-06-04,0.87,3352.97,163.72
119352,Marcelo Ferreira Matos,266.874.467-97,29,277470.0,2024-06-05,26-30,108,0.0091,2024-06-05,0.87,3989.41,1550.17
175294,Charles Cristina Souza,377.856.460-90,44,66746.0,2024-06-06,41-45,48,0.0195,2024-06-06,0.87,1714.54,1120.83
174714,Gloria Albernaz Oliveira,980.586.879-60,43,130417.0,2024-06-06,41-45,120,0.0195,2024-06-06,0.87,1772.51,612.45
113098,Daniel Albernaz Pereira,749.778.078-63,61,73953.0,2024-06-05,61-65,48,0.111,2024-06-05,0.87,1939.2,1213.72
67519,Igor Cunha Oliveira,422.874.036-71,30,71080.0,2024-06-04,26-30,72,0.0091,2024-06-04,0.87,1336.59,711.73
67474,Gabriel Souza Souza,514.831.663-25,30,22524.0,2024-06-04,26-30,96,0.0091,2024-06-04,0.87,348.36,150.35
188148,João Cristina Oliveira,782.930.962-09,70,83743.0,2024-06-06,66-70,36,0.18,2024-06-06,0.87,2805.53,1926.23
179835,Daniel Matos Souza,038.025.609-65,34,245505.0,2024-06-06,31-35,36,0.0095,2024-06-06,0.87,7985.77,5826.55
94149,Marcelo Cristina Prenda,355.982.672-17,58,83565.0,2024-06-04,56-60,96,0.071,2024-06-04,0.87,1325.87,539.52
191272,Gabriel Santos Cunha,159.302.332-41,37,129628.0,2024-06-06,36-40,108,0.0112,2024-06-06,0.87,1865.55,723.27
31230,Igor Silva Costa,862.379.590-33,35,182756.0,2024-06-03,31-35,48,0.0095,2024-06-03,0.87,4683.94,3076.6
21169,Marcelo Albernaz Oliveira,637.203.767-02,51,293850.0,2024-06-03,51-55,108,0.05,2024-06-03,0.87,4304.31,1600.89
69330,Samuel Cunha Pereira,674.565.678-75,27,226711.0,2024-06-04,26-30,72,0.0091,2024-06-04,0.87,4263.07,2270.05
117272,Charles Prenda Silva,957.990.805-21,26,192332.0,2024-06-05,26-30,72,0.0091,2024-06-05,0.87,3616.61,1925.82
179278,Ana Cunha Souza,855.823.900-22,50,260016.0,2024-06-06,46-50,84,0.033,2024-06-06,0.87,4429.72,2081.78
135041,Augusto Sant' Anna Sande,069.781.124-70,89,107692.0,2024-06-05,86-90,120,1.27,2024-06-05,0.87,2501.73,197.12
87735,Noemi Sande Cristina,348.115.423-20,70,256804.0,2024-06-04,66-70,48,0.18,2024-06-04,0.87,6838.53,4142.09
176853,Priscila Silva Cristina,210.492.827-36,48,78466.0,2024-06-06,46-50,84,0.033,2024-06-06,0.87,1336.77,628.22
3500,Marcelo Rodrigues Albernaz,820.289.082-97,96,108229.0,2024-06-03,91+,84,2.79,2024-06-03,0.87,4164.52,203.34
168535,Gloria Pereira Costa,082.850.517-90,30,85333.0,2024-06-06,26-30,60,0.0091,2024-06-06,0.87,1836.22,1086.06
103117,Rosimeri Santos Albernaz,309.692.729-44,93,204297.0,2024-06-05,91+,36,2.79,2024-06-05,0.87,10301.47,2824.2
184999,João Souza Cunha,380.227.910-75,88,166199.0,2024-06-06,86-90,48,1.27,2024-06-06,0.87,5573.9,2017.24
185153,Noemi Rodrigues Cunha,911.725.693-39,89,147636.0,2024-06-06,86-90,120,1.27,2024-06-06,0.87,3429.65,270.24
196951,Alexandre Rodrigues Oliveira,350.253.582-56,80,28973.0,2024-06-06,76-80,48,0.51,2024-06-06,0.87,829.44,429.61
61313,Gabriel Cunha Cunha,155.375.928-19,74,159210.0,2024-06-04,71-75,72,0.33,2024-06-04,0.87,3314.84,1404.32
149419,Carlos Albernaz Santos,549.119.501-45,77,87564.0,2024-06-05,76-80,96,0.51,2024-06-05,0.87,1651.42,443.04
74739,Noemi Matos Cristina,630.099.183-05,45,188286.0,2024-06-04,41-45,60,0.0195,2024-06-04,0.87,4063.25,2388.45
88079,Charles Sande Pereira,048.142.890-90,69,37682.0,2024-06-04,66-70,60,0.18,2024-06-04,0.87,849.69,454.03
96465,Samuel Sant' Anna Oliveira,710.641.466-27,79,241762.0,2024-06-04,76-80,48,0.51,2024-06-04,0.87,6921.14,3584.82
114016,Ana Santos Matos,363.027.050-61,64,276322.0,2024-06-05,61-65,48,0.111,2024-06-05,0.87,7245.72,4535.0
43403,Pedro Oliveira Cunha,594.203.310-24,60,213185.0,2024-06-03,56-60,84,0.071,2024-06-03,0.87,3683.06,1676.99
66411,Pedro Souza Souza,004.628.796-58,22,27865.0,2024-06-04,21-25,36,0.0073,2024-06-04,0.87,906.04,661.58
131133,Augusto Matos Maia,650.681.501-93,33,190531.0,2024-06-05,31-35,120,0.0095,2024-06-05,0.87,2576.69,900.97
134218,Alexandre Costa Maia,035.467.163-45,88,80531.0,2024-06-05,86-90,72,1.27,2024-06-05,0.87,2203.0,479.64
61850,João Rodrigues Silva,980.577.944-02,63,259730.0,2024-06-04,61-65,120,0.111,2024-06-04,0.87,3692.22,1144.27
20072,Fatima Oliveira Cristina,381.123.450-15,29,88367.0,2024-06-03,26-30,108,0.0091,2024-06-03,0.87,1270.52,493.69
46958,João Cristina Ferreira,345.430.284-65,77,223922.0,2024-06-03,76-80,48,0.51,2024-06-03,0.87,6410.42,3320.3
185318,Samuel Oliveira Cristina,900.250.256-78,89,94703.0,2024-06-06,86-90,120,1.27,2024-06-06,0.87,2199.99,173.35
142158,Augusto Silva Sant' Anna,414.048.902-20,60,266031.0,2024-06-05,56-60,96,0.071,2024-06-05,0.87,4220.94,1717.59
34393,Priscila Costa Santos,870.216.243-10,86,115350.0,2024-06-03,86-90,96,1.27,2024-06-03,0.87,2840.54,372.05
53776,João Cristina Cristina,896.025.382-01,94,282070.0,2024-06-04,91+,120,2.79,2024-06-04,0.87,10463.83,140.07
152031,Charles Sande Cunha,861.631.083-53,83,54339.0,2024-06-06,81-85,120,0.838,2024-06-06,0.87,1068.06,139.95
102056,Samuel Pereira Silva,240.202.004-08,84,273761.0,2024-06-05,81-85,72,0.838,2024-06-05,0.87,6636.3,1960.46
80259,Carlos Prenda Sande,275.905.123-46,31,143371.0,2024-06-04,31-35,108,0.0095,2024-06-04,0.87,2061.74,800.79
121047,Leticia Silva Silva,012.079.009-23,52,291064.0,2024-06-05,51-55,48,0.05,2024-06-05,0.87,7528.36,4850.57
87898,Leticia Cristina Sant' Anna,463.830.305-66,67,154184.0,2024-06-04,66-70,84,0.18,2024-06-04,0.87,2771.49,1152.56
107320,Telma Sande Sant' Anna,225.065.301-18,99,87258.0,2024-06-05,91+,48,2.79,2024-06-05,0.87,3885.68,692.04
5646,Samuel Cunha Maia,224.468.291-98,97,232459.0,2024-06-03,91+,108,2.79,2024-06-03,0.87,8687.0,179.0
75816,Priscila Cristina Oliveira,111.206.221-15,45,84703.0,2024-06-04,41-45,84,0.0195,2024-06-04,0.87,1435.84,682.41
25261,Charles Oliveira Costa,519.504.817-78,44,231990.0,2024-06-03,41-45,108,0.0195,2024-06-03,0.87,3351.38,1287.83
141759,Priscila Costa Sande,793.792.354-70,58,139325.0,2024-06-05,56-60,120,0.071,2024-06-05,0.87,1942.3,631.25
167882,Rosimeri Maia Santos,440.346.968-00,28,22732.0,2024-06-06,26-30,72,0.0091,2024-06-06,0.87,427.45,227.61
156071,Priscila Santos Cunha,382.266.515-06,99,37401.0,2024-06-06,91+,72,2.79,2024-06-06,0.87,1480.12,111.24
125678,Ana Albernaz Ferreira,877.439.971-38,44,185833.0,2024-06-05,41-45,60,0.0195,2024-06-05,0.87,4010.31,2357.33
110411,Priscila Matos Maia,607.128.916-50,73,97236.0,2024-06-05,71-75,96,0.33,2024-06-05,0.87,1711.35,544.52
102723,Igor Sant' Anna Pereira,655.664.392-09,93,250435.0,2024-06-05,91+,60,2.79,2024-06-05,0.87,10365.15,1199.23
85248,Telma Pereira Silva,714.984.216-01,89,51318.0,2024-06-04,86-90,48,1.27,2024-06-04,0.87,1721.08,622.87
130252,Pedro Ferreira Ferreira,344.827.103-93,34,282118.0,2024-06-05,31-35,84,0.0095,2024-06-05,0.87,4764.64,2283.41
94656,Ana Cristina Ferreira,065.751.890-59,58,151409.0,2024-06-04,56-60,84,0.071,2024-06-04,0.87,2615.8,1191.04
51259,Charles Sant' Anna Ferreira,137.883.007-52,85,189966.0,2024-06-04,81-85,84,0.838,2024-06-04,0.87,4275.34,1030.72
127412,Ana Maia Cristina,878.094.072-28,48,41329.0,2024-06-05,46-50,84,0.033,2024-06-05,0.87,704.09,330.89
173771,Telma Santos Albernaz,657.489.024-19,41,118108.0,2024-06-06,41-45,84,0.0195,2024-06-06,0.87,2002.11,951.54
126893,Fatima Pereira Albernaz,305.719.692-67,50,64220.0,2024-06-05,46-50,60,0.033,2024-06-05,0.87,1391.05,811.14
98674,Gabriel Maia Ferreira,587.069.731-08,77,166619.0,2024-06-04,76-80,120,0.51,2024-06-04,0.87,2849.51,550.17
44820,Igor Ferreira Cunha,568.746.070-57,58,76223.0,2024-06-03,56-60,96,0.071,2024-06-03,0.87,1209.38,492.12
140972,Leticia Cunha Costa,504.903.804-92,37,257866.0,2024-06-05,36-40,60,0.0112,2024-06-05,0.87,5552.05,3279.73
60330,Charles Souza Cunha,575.047.251-53,74,111826.0,2024-06-04,71-75,108,0.33,2024-06-04,0.87,1852.81,510.9
170515,Fatima Pereira Prenda,024.757.695-64,51,27268.0,2024-06-06,51-55,72,0.05,2024-06-06,0.87,519.58,268.71
1855,Ana Souza Ferreira,071.060.541-27,85,148947.0,2024-06-03,81-85,120,0.838,2024-06-03,0.87,2927.64,383.63
47353,Igor Ferreira Pereira,635.081.261-10,77,255890.0,2024-06-03,76-80,72,0.51,2024-06-03,0.87,5629.92,2098.64
50114,Priscila Pereira Ferreira,240.677.823-14,83,61154.0,2024-06-04,81-85,84,0.838,2024-06-04,0.87,1376.32,331.81
38281,Daniel Costa Sande,246.340.958-40,67,96324.0,2024-06-03,66-70,108,0.18,2024-06-03,0.87,1495.39,483.99
167564,Igor Silva Pereira,729.957.016-54,28,174921.0,2024-06-06,26-30,36,0.0091,2024-06-06,0.87,5689.42,4151.69
188215,Irani Rodrigues Prenda,451.169.209-25,70,234386.0,2024-06-06,66-70,84,0.18,2024-06-06,0.87,4213.14,1752.09
53775,Marcelo Albernaz Santos,063.815.668-84,96,49352.0,2024-06-04,91+,120,2.79,2024-06-04,0.87,1830.79,24.51
78930,Marcelo Oliveira Ferreira,708.229.878-13,50,183963.0,2024-06-04,46-50,36,0.033,2024-06-04,0.87,6008.44,4347.25
121921,Augusto Matos Maia,781.192.303-37,52,47251.0,2024-06-05,51-55,96,0.05,2024-06-05,0.87,743.26,308.55
55922,João Pereira Matos,785.020.734-35,94,284947.0,2024-06-04,91+,60,2.79,2024-06-04,0.87,11793.56,1364.5
181654,Charles Pereira Pereira,733.983.481-81,32,196789.0,2024-06-06,31-35,120,0.0095,2024-06-06,0.87,2661.33,930.57
156118,Carlos Pereira Pereira,018.524.610-98,99,155322.0,2024-06-06,91+,72,2.79,2024-06-06,0.87,6146.78,461.99
109107,Maria Sande Sande,521.598.458-17,75,132179.0,2024-06-05,71-75,60,0.33,2024-06-05,0.87,3103.05,1516.9
128015,Alexandre Cristina Pereira,504.120.564-70,46,175379.0,2024-06-05,46-50,36,0.033,2024-06-05,0.87,5728.07,4144.4
95197,Telma Rodrigues Cunha,646.616.132-36,20,142334.0,2024-06-04,15-20,36,0.0065,2024-06-04,0.87,4627.41,3379.85
15520,Augusto Cristina Cristina,367.130.321-25,21,127852.0,2024-06-03,21-25,96,0.0073,2024-06-03,0.87,1975.92,854.27
36141,Gloria Albernaz Prenda,043.704.652-49,70,90298.0,2024-06-03,66-70,36,0.18,2024-06-03,0.87,3025.13,2077.0
46049,João Rodrigues Sant' Anna,331.444.572-56,19,221635.0,2024-06-03,15-20,120,0.0065,2024-06-03,0.87,2992.87,1050.24
57785,Leticia Sant' Anna Silva,669.407.123-05,94,243820.0,2024-06-04,91+,48,2.79,2024-06-04,0.87,10857.53,1933.72
95811,Ana Maia Costa,316.011.416-37,19,83576.0,2024-06-04,15-20,120,0.0065,2024-06-04,0.87,1128.58,396.04
197321,Charles Costa Albernaz,653.939.456-04,80,22499.0,2024-06-06,76-80,84,0.51,2024-06-06,0.87,454.08,143.59
150953,Fatima Sant' Anna Costa,049.299.497-85,84,141017.0,2024-06-06,81-85,120,0.838,2024-06-06,0.87,2771.77,363.2
22378,Fatima Cristina Sande,961.536.798-20,53,58340.0,2024-06-03,51-55,48,0.05,2024-06-03,0.87,1508.96,972.23
1934,Carlos Santos Oliveira,848.061.148-04,82,238703.0,2024-06-03,81-85,108,0.838,2024-06-03,0.87,4856.89,779.84
64352,Charles Ferreira Cunha,022.534.840-32,61,172025.0,2024-06-04,61-65,36,0.111,2024-06-04,0.87,5694.98,4007.41
83790,Rosimeri Prenda Souza,429.717.132-53,87,113247.0,2024-06-04,86-90,48,1.27,2024-06-04,0.87,3798.02,1374.53
140536,Augusto Ferreira Sande,777.477.285-57,40,148488.0,2024-06-05,36-40,96,0.0112,2024-06-05,0.87,2298.56,990.08
105903,Daniel Cristina Souza,157.386.287-80,96,216814.0,2024-06-05,91+,36,2.79,2024-06-05,0.87,10932.63,2997.24
26739,Telma Rodrigues Prenda,346.455.054-08,41,295991.0,2024-06-03,41-45,48,0.0195,2024-06-03,0.87,7603.27,4970.43
109209,Samuel Sande Ferreira,826.411.660-46,73,120776.0,2024-06-05,71-75,36,0.33,2024-06-05,0.87,4151.34,2702.03
30758,João Souza Pereira,808.084.802-51,35,153780.0,2024-06-03,31-35,108,0.0095,2024-06-03,0.87,2211.42,858.92
